ORDER_DATE,SHIP_DATE,SHIP_MODE,CUSTOMER_ID,SEGMENT,COUNTRY,CITY,STATE,REGION,PRODUCT_ID,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PROFIT,NET_SALES,NET_SALES_LOG,STATE_FREQ,PROFIT_CLIPPED
2022-03-02,2022-03-08,STANDARD CLASS,MY-17380,CORPORATE,USA,LOS ANGELES,CA,WEST,TEC-PH-10000675,TECHNOLOGY,PHONES,PANASONIC KX TS3282B CORDED PHONE,14.7582,472.2624,6.1596499915422624,0.20383310041924535,14.7582
2022-03-02,2022-03-08,STANDARD CLASS,DB-13555,CORPORATE,USA,NEWARK,DE,EAST,OFF-AR-10001615,OFFICE SUPPLIES,ART,NEWELL 34,15.4752,178.56,5.190509413913731,0.008784188460770613,15.4752
2022-03-02,2022-03-08,STANDARD CLASS,KD-16615,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-BI-10004224,OFFICE SUPPLIES,BINDERS,CATALOG BINDERS WITH EXPANDING POSTS,33.64,172.23680000000002,5.15465944469118,0.20383310041924535,33.64
2022-03-02,2022-03-02,SAME DAY,RS-19765,CORPORATE,USA,WACO,TX,CENTRAL,OFF-BI-10004022,OFFICE SUPPLIES,BINDERS,ACCO SUEDE GRAIN VINYL ROUND RING BINDER,-0.9452,0.11119999999999998,0.10544051245799695,0.09722499500898382,-0.9452
2022-03-02,2022-03-08,STANDARD CLASS,SC-20770,CORPORATE,USA,DALLAS,TX,CENTRAL,OFF-BI-10003291,OFFICE SUPPLIES,BINDERS,WILSON JONES LEATHER-LIKE BINDERS WITH DUBLLOCK ROUND RINGS,-20.1663,17.110799999999998,2.8965084454088905,0.09722499500898382,-20.1663
2022-03-02,2022-03-06,STANDARD CLASS,JA-15970,CONSUMER,USA,CUYAHOGA FALLS,OH,EAST,OFF-BI-10002353,OFFICE SUPPLIES,BINDERS,GBC VELOBIND COVER SETS,-12.352,22.233600000000003,3.145599506794336,0.0471151926532242,-12.352
2022-03-03,2022-03-08,STANDARD CLASS,EJ-13720,CONSUMER,USA,LOS ANGELES,CA,WEST,TEC-AC-10000990,TECHNOLOGY,ACCESSORIES,IMATION BIO 2GB USB FLASH DRIVE IMATION CORP,440.7648,8395.52,9.035572613277084,0.20383310041924535,312.33824000000027
2022-03-03,2022-03-10,STANDARD CLASS,EP-13915,CONSUMER,USA,DEARBORN HEIGHTS,MI,CENTRAL,FUR-CH-10000785,FURNITURE,CHAIRS,GLOBAL ERGONOMIC MANAGERS CHAIR,47.0548,180.98,5.203896790928544,0.0233579556797764,47.0548
2022-03-03,2022-03-08,STANDARD CLASS,LP-17095,CONSUMER,USA,MURRAY,KY,SOUTH,OFF-AP-10004859,OFFICE SUPPLIES,APPLIANCES,ACCO 6 OUTLET GUARDIAN PREMIUM SURGE SUPPRESSOR,19.656,364.0,5.8998973535824915,0.01217807945697744,19.656
2022-03-03,2022-03-07,STANDARD CLASS,RE-19450,CONSUMER,USA,DALLAS,TX,CENTRAL,OFF-PA-10001307,OFFICE SUPPLIES,PAPER,"IMPORTANT MESSAGE PADS, 50 4-1/4 X 5-1/2 FORMS PER PAD",9.744,172.032,5.153476548491001,0.09722499500898382,9.744
2022-03-03,2022-03-08,STANDARD CLASS,BT-11395,CORPORATE,USA,LOS ANGELES,CA,WEST,FUR-TA-10001520,FURNITURE,TABLES,"LESRO SHEFFIELD COLLECTION COFFEE TABLE, END TABLE, CENTER TABLE, CORNER TABLE",-14.9877,2238.1632000000004,7.713857503625325,0.20383310041924535,-14.9877
2022-03-04,2022-03-06,SECOND CLASS,TT-21460,HOME OFFICE,USA,HOUSTON,TX,CENTRAL,FUR-FU-10004848,FURNITURE,FURNISHINGS,"HOWARD MILLER 13-3/4"" DIAMETER BRUSHED CHROME ROUND WALL CLOCK",-77.625,207.0,5.337538079701318,0.09722499500898382,-77.625
2022-03-04,2022-03-09,STANDARD CLASS,DP-13000,CONSUMER,USA,HOUSTON,TX,CENTRAL,OFF-PA-10000806,OFFICE SUPPLIES,PAPER,XEROX 1934,32.4684,143.3088,4.971955447981357,0.09722499500898382,32.4684
2022-03-04,2022-03-09,STANDARD CLASS,SP-20860,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-EN-10000483,OFFICE SUPPLIES,ENVELOPES,"WHITE ENVELOPES, WHITE ENVELOPES WITH CLEAR POLY WINDOW",7.015,15.25,2.7880929087757464,0.20383310041924535,7.015
2022-03-05,2022-03-05,SAME DAY,PK-19075,CONSUMER,USA,MILWAUKEE,WI,CENTRAL,OFF-LA-10003537,OFFICE SUPPLIES,LABELS,AVERY 515,11.7782,50.12,3.9341758100692794,0.010580954282291874,11.7782
2022-03-05,2022-03-05,SAME DAY,JD-16060,CONSUMER,USA,ROCHESTER,MN,CENTRAL,OFF-FA-10002763,OFFICE SUPPLIES,FASTENERS,ADVANTUS MAP PENNANT FLAGS AND ROUND HEAD TACKS,2.528,15.8,2.8213788864092133,0.008784188460770613,2.528
2022-03-05,2022-03-05,SAME DAY,CB-12535,CORPORATE,USA,SOUTHAVEN,MS,SOUTH,OFF-BI-10002026,OFFICE SUPPLIES,BINDERS,IBICO RECYCLED LINEN-STYLE COVERS,112.4928,1406.16,7.249328767777729,0.005190656817728089,112.4928
2022-03-06,2022-03-12,STANDARD CLASS,DW-13540,CONSUMER,USA,DALLAS,TX,CENTRAL,OFF-AR-10000588,OFFICE SUPPLIES,ART,NEWELL 345,4.7616,203.16160000000002,5.318911837116311,0.09722499500898382,4.7616
2022-03-06,2022-03-11,SECOND CLASS,RM-19750,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-PA-10002254,OFFICE SUPPLIES,PAPER,XEROX 1883,12.1348,26.38,3.3098128198603027,0.112198043521661,12.1348
2022-03-06,2022-03-10,STANDARD CLASS,FC-14245,HOME OFFICE,USA,SAN FRANCISCO,CA,WEST,OFF-AR-10003158,OFFICE SUPPLIES,ART,FLUORESCENT HIGHLIGHTERS BY DIXON,8.1192,143.28,4.9717558560353385,0.20383310041924535,8.1192
2022-03-06,2022-03-10,SECOND CLASS,SH-19975,CORPORATE,USA,SAN FRANCISCO,CA,WEST,OFF-ST-10000675,OFFICE SUPPLIES,STORAGE,"FILE SHUTTLE II AND HANDI-FILE, BLACK",16.945,135.56,4.916764078486185,0.20383310041924535,16.945
2022-03-06,2022-03-10,STANDARD CLASS,BF-11170,HOME OFFICE,USA,SAN FRANCISCO,CA,WEST,OFF-BI-10004182,OFFICE SUPPLIES,BINDERS,ECONOMY BINDERS,5.4288,107.82720000000002,4.6897613031770495,0.20383310041924535,5.4288
2022-03-07,2022-03-12,STANDARD CLASS,MG-17890,HOME OFFICE,USA,CLINTON,MD,EAST,TEC-AC-10004510,TECHNOLOGY,ACCESSORIES,LOGITECH DESKTOP MK120 MOUSE AND KEYBOARD COMBO,4.908,147.24,4.998832581977104,0.009183469754442005,4.908
2022-03-07,2022-03-12,STANDARD CLASS,SH-20395,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-BI-10003669,OFFICE SUPPLIES,BINDERS,3M ORGANIZER STRIPS,9.072,124.41600000000001,4.83163621176623,0.112198043521661,9.072
2022-03-08,2022-03-15,STANDARD CLASS,AH-10210,CONSUMER,USA,ANAHEIM,CA,WEST,OFF-AR-10001972,OFFICE SUPPLIES,ART,NEWELL 323,0.8736,6.72,2.0438143640366846,0.20383310041924535,0.8736
2022-03-08,2022-03-11,FIRST CLASS,VB-21745,CORPORATE,USA,COLUMBUS,GA,SOUTH,OFF-LA-10001158,OFFICE SUPPLIES,LABELS,"AVERY ADDRESS/SHIPPING LABELS FOR TYPEWRITERS, 4"" X 2""",9.936,41.4,3.7471483622379123,0.018167298862048313,9.936
2022-03-09,2022-03-13,STANDARD CLASS,KB-16315,CONSUMER,USA,LOS ANGELES,CA,WEST,OFF-BI-10003910,OFFICE SUPPLIES,BINDERS,DXL ANGLE-VIEW BINDERS WITH LOCKING RINGS BY SAMSILL,9.6375,123.36,4.823180585190553,0.20383310041924535,9.6375
2022-03-09,2022-03-13,STANDARD CLASS,LW-16990,CORPORATE,USA,SAN FRANCISCO,CA,WEST,TEC-AC-10001908,TECHNOLOGY,ACCESSORIES,LOGITECH WIRELESS HEADSET H800,69.993,399.96,5.993861671707704,0.20383310041924535,69.993
2022-03-10,2022-03-14,STANDARD CLASS,MD-17350,CONSUMER,USA,DALLAS,TX,CENTRAL,FUR-TA-10002228,FURNITURE,TABLES,"BEVIS TRADITIONAL CONFERENCE TABLE TOP, PLINTH BASE",-173.3472,2613.5424,7.868844370746639,0.09722499500898382,-121.119
2022-03-10,2022-03-15,STANDARD CLASS,KS-16300,CORPORATE,USA,RALEIGH,NC,SOUTH,OFF-AP-10000390,OFFICE SUPPLIES,APPLIANCES,EURO PRO SHARK STICK MINI VACUUM,3.6588,39.0272,3.6895592230186938,0.02715112796965462,3.6588
2022-03-10,2022-03-14,STANDARD CLASS,MH-18115,HOME OFFICE,USA,CHESTER,PA,EAST,TEC-PH-10000149,TECHNOLOGY,PHONES,CISCO SPA525G2 IP PHONE - WIRELESS,-8.379,64.63799999999999,4.184154796531612,0.057496506288680374,-8.379
2022-03-10,2022-03-15,SECOND CLASS,CM-11815,CORPORATE,USA,SAN FRANCISCO,CA,WEST,TEC-AC-10004568,TECHNOLOGY,ACCESSORIES,MAXELL LTO ULTRIUM - 800 GB,21.2724,447.84,6.106666476796666,0.20383310041924535,21.2724
2022-03-10,2022-03-16,STANDARD CLASS,EB-13870,CONSUMER,USA,PHILADELPHIA,PA,EAST,TEC-PH-10004896,TECHNOLOGY,PHONES,NOKIA LUMIA 521 (T-MOBILE),-10.7964,97.1676,4.5866762220184025,0.057496506288680374,-10.7964
2022-03-11,2022-03-16,STANDARD CLASS,MH-17290,HOME OFFICE,USA,PHILADELPHIA,PA,EAST,OFF-BI-10002794,OFFICE SUPPLIES,BINDERS,"AVERY TRAPEZOID RING BINDER, 3"" CAPACITY, BLACK, 1040 SHEETS",-8.6058,3.6882000000000006,1.5450487134807505,0.057496506288680374,-8.6058
2022-03-11,2022-03-15,STANDARD CLASS,PV-18985,HOME OFFICE,USA,CAMBRIDGE,MA,EAST,FUR-FU-10001379,FURNITURE,FURNISHINGS,"EXECUTIVE IMPRESSIONS 16-1/2"" CIRCULAR WALL CLOCK",11.7568,26.72,3.3221541743217022,0.012377720103813137,11.7568
2022-03-11,2022-03-17,STANDARD CLASS,MJ-17740,CONSUMER,USA,DETROIT,MI,CENTRAL,OFF-BI-10003091,OFFICE SUPPLIES,BINDERS,GBC DOCUBIND TL200 MANUAL BINDING MACHINE,421.0824,3583.68,8.184424488240811,0.0233579556797764,312.33824000000027
2022-03-12,2022-03-17,STANDARD CLASS,BS-11380,CORPORATE,USA,SAN FRANCISCO,CA,WEST,OFF-ST-10000736,OFFICE SUPPLIES,STORAGE,CARINA DOUBLE WIDE MEDIA STORAGE TOWERS IN NATURAL & BLACK,9.7176,728.8199999999999,6.592797928395273,0.20383310041924535,9.7176
2022-03-12,2022-03-17,STANDARD CLASS,GA-14725,CONSUMER,USA,ROGERS,AR,SOUTH,OFF-BI-10000829,OFFICE SUPPLIES,BINDERS,AVERY NON-STICK BINDERS,18.5886,363.68999999999994,5.899047677641612,0.0053902974645637855,18.5886
2022-03-12,2022-03-17,STANDARD CLASS,KB-16585,CORPORATE,USA,LOWELL,MA,EAST,TEC-PH-10004700,TECHNOLOGY,PHONES,POWERGEN DUAL USB CAR CHARGER,32.1678,489.51000000000005,6.195445666157435,0.012377720103813137,32.1678
2022-03-13,2022-03-17,STANDARD CLASS,MT-17815,CONSUMER,USA,NEW YORK CITY,NY,EAST,TEC-PH-10001809,TECHNOLOGY,PHONES,PANASONIC KX T7736-B DIGITAL PHONE,74.975,599.8,6.398262100449925,0.112198043521661,74.975
2022-03-13,2022-03-20,STANDARD CLASS,SE-20110,CONSUMER,USA,DENVER,CO,WEST,OFF-SU-10002881,OFFICE SUPPLIES,SUPPLIES,MARTIN YALE CHADLESS OPENER ELECTRIC LETTER OPENER,-299.8116,2131.9936000000002,7.665281717998026,0.015771611100019962,-121.119
2022-03-13,2022-03-19,STANDARD CLASS,KF-16285,HOME OFFICE,USA,MANTECA,CA,WEST,OFF-PA-10004359,OFFICE SUPPLIES,PAPER,MULTICOLOR COMPUTER PRINTOUT PAPER,150.984,943.6500000000001,6.850814488519327,0.20383310041924535,150.984
2022-03-13,2022-03-13,SAME DAY,SU-20665,HOME OFFICE,USA,CHICAGO,IL,CENTRAL,OFF-AR-10000799,OFFICE SUPPLIES,ART,COL-ERASE PENCILS WITH ERASERS,2.1888,62.2592,4.147240571575598,0.05510081852665202,2.1888
2022-03-13,2022-03-17,STANDARD CLASS,JB-16000,CONSUMER,USA,COLUMBIA,MD,EAST,OFF-BI-10002026,OFFICE SUPPLIES,BINDERS,AVERY ARCH RING BINDERS,81.921,522.9000000000001,6.261300826414174,0.009183469754442005,81.921
2022-03-13,2022-03-15,FIRST CLASS,SC-20380,CONSUMER,USA,FAIRFIELD,CT,EAST,OFF-AP-10001564,OFFICE SUPPLIES,APPLIANCES,HOOVER COMMERCIAL LIGHTWEIGHT UPRIGHT VACUUM WITH E-Z EMPTY DIRT CUP,120.9416,930.32,6.836602934654048,0.008983829107606308,120.9416
2022-03-13,2022-03-18,SECOND CLASS,BF-11215,HOME OFFICE,USA,ALBUQUERQUE,NM,WEST,OFF-PA-10001534,OFFICE SUPPLIES,PAPER,XEROX 230,21.7728,317.52,5.763685267389244,0.004392094230385306,21.7728
2022-03-13,2022-03-16,FIRST CLASS,FH-14275,CORPORATE,USA,AURORA,IL,CENTRAL,TEC-PH-10004700,TECHNOLOGY,PHONES,POWERGEN DUAL USB CAR CHARGER,2.5974,6.3936,2.000614761133865,0.05510081852665202,2.5974
2022-03-14,2022-03-17,SECOND CLASS,BN-11470,CORPORATE,USA,CHICAGO,IL,CENTRAL,TEC-PH-10000213,TECHNOLOGY,PHONES,SEIDIO BD2-HK3IPH5-BK DILEX CASE AND HOLSTER COMBO FOR APPLE IPHONE 5/5S - BLACK,4.9616,79.38560000000001,4.386835055666187,0.05510081852665202,4.9616
2022-03-16,2022-03-18,SECOND CLASS,VM-21685,HOME OFFICE,USA,SEATTLE,WA,WEST,TEC-PH-10004165,TECHNOLOGY,PHONES,MITEL MIVOICE 5330E IP PHONE,49.4982,1583.9424,7.368303344957035,0.05110800558993811,49.4982
2022-03-16,2022-03-16,SAME DAY,SP-20920,CONSUMER,USA,COLUMBUS,OH,EAST,TEC-AC-10004571,TECHNOLOGY,ACCESSORIES,LOGITECH G700S RECHARGEABLE GAMING MOUSE,43.9956,255.97440000000003,5.5489764690387835,0.0471151926532242,43.9956
2022-03-16,2022-03-18,SECOND CLASS,MG-17650,HOME OFFICE,USA,LAKEWOOD,OH,EAST,TEC-PH-10003505,TECHNOLOGY,PHONES,GEEMARC AMPLIPOWER60,-81.664,2138.112,7.668146068627936,0.0471151926532242,-81.664
2022-03-16,2022-03-21,STANDARD CLASS,KD-16615,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-AP-10001154,OFFICE SUPPLIES,APPLIANCES,BIONAIRE PERSONAL WARM MIST HUMIDIFIER/VAPORIZER,54.8613,422.01,6.047395819428781,0.20383310041924535,54.8613
2022-03-17,2022-03-21,STANDARD CLASS,PO-19180,HOME OFFICE,USA,HOUSTON,TX,CENTRAL,OFF-PA-10004610,OFFICE SUPPLIES,PAPER,XEROX 1900,3.21,24.652800000000003,3.244652727452436,0.09722499500898382,3.21
2022-03-17,2022-03-22,SECOND CLASS,DB-13405,CONSUMER,USA,NEW YORK CITY,NY,EAST,TEC-AC-10002399,TECHNOLOGY,ACCESSORIES,SANDISK CRUZER 32 GB USB FLASH DRIVE,18.2592,171.18,5.148540441229809,0.112198043521661,18.2592
2022-03-17,2022-03-21,SECOND CLASS,CL-12565,CONSUMER,USA,LANCASTER,CA,WEST,OFF-BI-10000014,OFFICE SUPPLIES,BINDERS,HEAVY-DUTY E-Z-D BINDERS,5.8914,27.9296,3.3648652924147524,0.20383310041924535,5.8914
2022-03-17,2022-03-23,STANDARD CLASS,AS-10630,HOME OFFICE,USA,KNOXVILLE,TN,SOUTH,OFF-LA-10003190,OFFICE SUPPLIES,LABELS,AVERY 474,1.6704,7.3728,2.1249883566358063,0.018167298862048313,1.6704
2022-03-18,2022-03-24,STANDARD CLASS,TT-21220,CONSUMER,USA,HOUSTON,TX,CENTRAL,TEC-PH-10001557,TECHNOLOGY,PHONES,PYLE PMP37LED,47.0351,3010.2464,8.010109358411555,0.09722499500898382,47.0351
2022-03-18,2022-03-23,STANDARD CLASS,SW-20275,CONSUMER,USA,SEATTLE,WA,WEST,OFF-AR-10003752,OFFICE SUPPLIES,ART,DELUXE CHALKBOARD ERASER CLEANER,21.252,184.8,5.224670826379739,0.05110800558993811,21.252
2022-03-18,2022-03-23,STANDARD CLASS,CD-11980,CONSUMER,USA,TYLER,TX,CENTRAL,FUR-FU-10003553,FURNITURE,FURNISHINGS,"HOWARD MILLER 13-1/2"" DIAMETER ROSEBROOK WALL CLOCK",-41.262,99.0288,4.605458144524052,0.09722499500898382,-41.262
2022-03-18,2022-03-20,SECOND CLASS,JK-15325,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-AP-10000358,OFFICE SUPPLIES,APPLIANCES,FELLOWES BASIC HOME/OFFICE SERIES SURGE PROTECTORS,26.3494,636.02,6.456801052253537,0.20383310041924535,26.3494
2022-03-18,2022-03-22,STANDARD CLASS,EN-13780,CONSUMER,USA,DALLAS,TX,CENTRAL,OFF-AR-10001915,OFFICE SUPPLIES,ART,PEEL-OFF CHINA MARKERS,6.5538,57.19680000000001,4.063830370407913,0.09722499500898382,6.5538
2022-03-18,2022-03-22,STANDARD CLASS,BP-11050,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-EN-10003072,OFFICE SUPPLIES,ENVELOPES,PEEL & SEEL ENVELOPES,9.312,97.0,4.584967478670572,0.20383310041924535,9.312
2022-03-19,2022-03-22,SECOND CLASS,SA-20830,CONSUMER,USA,FRESNO,CA,WEST,OFF-BI-10000343,OFFICE SUPPLIES,BINDERS,"PRESSBOARD COVERS WITH STORAGE HOOKS, 9 1/2"" X 11"", LIGHT BLUE",9.2799,153.9776,5.043280590346752,0.20383310041924535,9.2799
2022-03-19,2022-03-24,STANDARD CLASS,CG-12040,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,OFF-LA-10003121,OFFICE SUPPLIES,LABELS,AVERY 506,13.2986,202.37,5.315026980110984,0.112198043521661,13.2986
2022-03-19,2022-03-24,STANDARD CLASS,GZ-14545,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-AP-10001205,OFFICE SUPPLIES,APPLIANCES,BELKIN 5 OUTLET SURGEMASTER POWER CENTERS,106.7808,2669.52,7.890028488986006,0.20383310041924535,106.7808
2022-03-19,2022-03-20,FIRST CLASS,VG-21805,CORPORATE,USA,LAKEWOOD,NJ,EAST,OFF-AR-10002467,OFFICE SUPPLIES,ART,DIXON TICONDEROGA PENCILS,2.4138,26.82,3.325755186495297,0.01217807945697744,2.4138
2022-03-19,2022-03-22,FIRST CLASS,ND-18370,CONSUMER,USA,SAN FRANCISCO,CA,WEST,OFF-BI-10004970,OFFICE SUPPLIES,BINDERS,"ACCOHIDE 3-RING BINDER, BLUE, 1""",6.6906,95.15520000000002,4.565963552735688,0.20383310041924535,6.6906
2022-03-20,2022-03-20,SAME DAY,HG-14845,CONSUMER,USA,HOUSTON,TX,CENTRAL,OFF-PA-10002377,OFFICE SUPPLIES,PAPER,XEROX 1916,102.774,1534.7584000000002,7.336779609669319,0.09722499500898382,102.774
2022-03-20,2022-03-25,SECOND CLASS,TB-21595,CONSUMER,USA,COLUMBUS,IN,CENTRAL,FUR-FU-10000206,FURNITURE,FURNISHINGS,"GE GENERAL PURPOSE, EXTRA LONG LIFE, SHOWCASE & FLOODLIGHT INCANDESCENT BULBS",1.3677,2.91,1.3635373739972745,0.014573767219005789,1.3677
2022-03-20,2022-03-24,STANDARD CLASS,HW-14935,CORPORATE,USA,SEATTLE,WA,WEST,TEC-AC-10000358,TECHNOLOGY,ACCESSORIES,IMATION SECURE DRIVE + HARDWARE ENCRYPTED USB FLASH DRIVE - 16 GB,63.8232,1861.51,7.529680319366817,0.05110800558993811,63.8232
2022-03-20,2022-03-24,STANDARD CLASS,RD-19720,CONSUMER,USA,MIDDLETOWN,CT,EAST,TEC-AC-10002842,TECHNOLOGY,ACCESSORIES,WD MY PASSPORT ULTRA 2TB PORTABLE EXTERNAL HARD DRIVE,38.08,476.0,6.1675164908883415,0.008983829107606308,38.08
2022-03-21,2022-03-23,SECOND CLASS,SC-20725,CONSUMER,USA,LOS ANGELES,CA,WEST,OFF-BI-10003981,OFFICE SUPPLIES,BINDERS,"AVERY DURABLE PLASTIC 1"" BINDERS",3.9498,26.150400000000005,3.301391779236425,0.20383310041924535,3.9498
2022-03-21,2022-03-23,SECOND CLASS,TB-21055,CONSUMER,USA,READING,PA,EAST,OFF-EN-10003845,OFFICE SUPPLIES,ENVELOPES,COLORED ENVELOPES,2.8782,21.2544,3.1025397418707286,0.057496506288680374,2.8782
2022-03-21,2022-03-25,STANDARD CLASS,PS-18970,HOME OFFICE,USA,SEATTLE,WA,WEST,OFF-BI-10004410,OFFICE SUPPLIES,BINDERS,"C-LINE PEEL & STICK ADD-ON FILING POCKETS, 8-3/4 X 5-1/8, 10/PACK",10.3194,146.7648,4.995621820474345,0.05110800558993811,10.3194
2022-03-21,2022-03-25,STANDARD CLASS,RW-19690,CONSUMER,USA,LAFAYETTE,IN,CENTRAL,OFF-PA-10004971,OFFICE SUPPLIES,PAPER,XEROX 196,2.8322,5.78,1.9139771019523042,0.014573767219005789,2.8322
2022-03-21,2022-03-27,STANDARD CLASS,CL-12565,CONSUMER,USA,TULSA,OK,CENTRAL,FUR-CH-10004495,FURNITURE,CHAIRS,"GLOBAL LEATHER AND OAK EXECUTIVE CHAIR, BLACK",523.7052,10835.28,9.290655042664426,0.006787781992413655,312.33824000000027
2022-03-21,2022-03-27,STANDARD CLASS,PW-19030,CORPORATE,USA,POMPANO BEACH,FL,SOUTH,OFF-AP-10001242,OFFICE SUPPLIES,APPLIANCES,APC 7 OUTLET NETWORK SURGEARREST SURGE PROTECTOR,8.048,51.507200000000005,3.960950303051499,0.03992812936713915,8.048
2022-03-23,2022-03-27,STANDARD CLASS,AC-10660,CONSUMER,USA,HUNTSVILLE,TX,CENTRAL,OFF-ST-10001809,OFFICE SUPPLIES,STORAGE,FELLOWES OFFICEWARE WIRE SHELVING,-32.3388,229.96480000000003,5.442265317958256,0.09722499500898382,-32.3388
2022-03-23,2022-03-25,SECOND CLASS,MZ-17515,CORPORATE,USA,NEW YORK CITY,NY,EAST,OFF-SU-10003505,OFFICE SUPPLIES,SUPPLIES,PREMIER ELECTRIC LETTER OPENER,17.379,1042.74,6.9505656952808454,0.112198043521661,17.379
2022-03-23,2022-03-25,FIRST CLASS,RB-19360,CONSUMER,USA,SEATTLE,WA,WEST,TEC-CO-10004722,TECHNOLOGY,COPIERS,CANON IMAGECLASS 2200 ADVANCED COPIER,6719.9808,55999.84,10.933121969604787,0.05110800558993811,312.33824000000027
2022-03-23,2022-03-25,FIRST CLASS,BE-11335,HOME OFFICE,USA,SAN FRANCISCO,CA,WEST,FUR-FU-10000758,FURNITURE,FURNISHINGS,DAX NATURAL WOOD-TONE POSTER FRAME,76.2624,1694.72,7.435862708382655,0.20383310041924535,76.2624
2022-03-23,2022-03-26,FIRST CLASS,SJ-20125,HOME OFFICE,USA,SEATTLE,WA,WEST,OFF-BI-10002103,OFFICE SUPPLIES,BINDERS,"CARDINAL SLANT-D RING BINDER, HEAVY GAUGE VINYL",11.297,139.04,4.941928096086465,0.05110800558993811,11.297
2022-03-23,2022-03-29,STANDARD CLASS,EC-14050,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-PA-10002741,OFFICE SUPPLIES,PAPER,XEROX 1980,11.556,154.07999999999998,5.043941112802728,0.112198043521661,11.556
2022-03-24,2022-03-25,SAME DAY,AC-10615,CORPORATE,USA,BEAUMONT,TX,CENTRAL,OFF-ST-10002352,OFFICE SUPPLIES,STORAGE,IRIS PROJECT CASE,0.9576,20.428800000000003,3.0647358116507206,0.09722499500898382,0.9576
2022-03-24,2022-03-28,SECOND CLASS,BM-11650,CORPORATE,USA,NEW YORK CITY,NY,EAST,OFF-PA-10000357,OFFICE SUPPLIES,PAPER,XEROX 1888,106.5216,887.68,6.789737215708927,0.112198043521661,106.5216
2022-03-24,2022-03-28,STANDARD CLASS,MV-17485,CONSUMER,USA,NEW YORK CITY,NY,EAST,FUR-CH-10000665,FURNITURE,CHAIRS,"GLOBAL AIRFLOW LEATHER MESH BACK CHAIR, BLACK",60.392,489.1752,6.194762878218947,0.112198043521661,60.392
2022-03-24,2022-03-27,FIRST CLASS,HR-14830,CORPORATE,USA,NEW YORK CITY,NY,EAST,OFF-EN-10004483,OFFICE SUPPLIES,ENVELOPES,"#10 WHITE BUSINESS ENVELOPES,4 1/8 X 9 1/2",22.0947,141.03,4.956038302893036,0.112198043521661,22.0947
2022-03-25,2022-03-31,STANDARD CLASS,JD-16150,CORPORATE,USA,MILWAUKEE,WI,CENTRAL,FUR-CH-10000422,FURNITURE,CHAIRS,GLOBAL HIGHBACK LEATHER TILTER IN BURGUNDY,14.5584,90.99,4.521679875489066,0.010580954282291874,14.5584
2022-03-25,2022-03-29,STANDARD CLASS,JC-15775,CONSUMER,USA,SAN ANTONIO,TX,CENTRAL,TEC-PH-10000984,TECHNOLOGY,PHONES,PANASONIC KX-TG9471B,47.0376,1128.9024,7.029886536294722,0.09722499500898382,47.0376
2022-03-25,2022-03-30,STANDARD CLASS,FM-14215,CORPORATE,USA,SEATTLE,WA,WEST,OFF-AR-10001446,OFFICE SUPPLIES,ART,NEWELL 309,6.93,46.2,3.8543938925915096,0.05110800558993811,6.93
2022-03-25,2022-03-26,FIRST CLASS,CV-12295,CONSUMER,USA,FRESNO,CA,WEST,TEC-CO-10000971,TECHNOLOGY,COPIERS,HEWLETT PACKARD 310 COLOR DIGITAL COPIER,59.998,767.9744000000001,6.645057678964524,0.20383310041924535,59.998
2022-03-25,2022-03-30,SECOND CLASS,DB-13660,CONSUMER,USA,DALLAS,TX,CENTRAL,OFF-PA-10004239,OFFICE SUPPLIES,PAPER,XEROX 1953,2.14,10.956800000000001,2.481300154193889,0.09722499500898382,2.14
2022-03-25,2022-03-31,STANDARD CLASS,JL-15835,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-AR-10001547,OFFICE SUPPLIES,ART,NEWELL 311,2.9835,55.25,4.029806041084529,0.112198043521661,2.9835
2022-03-26,2022-03-30,STANDARD CLASS,HK-14890,CORPORATE,USA,HOUSTON,TX,CENTRAL,TEC-CO-10002313,TECHNOLOGY,COPIERS,CANON PC1080F PERSONAL COPIER,569.9905,9599.84,9.169605873628026,0.09722499500898382,312.33824000000027
2022-03-26,2022-03-27,FIRST CLASS,GM-14440,CONSUMER,USA,NEW YORK CITY,NY,EAST,TEC-PH-10004896,TECHNOLOGY,PHONES,NOKIA LUMIA 521 (T-MOBILE),33.5888,479.84,6.175534574436053,0.112198043521661,33.5888
2022-03-26,2022-04-02,STANDARD CLASS,ML-18040,CORPORATE,USA,DEARBORN,MI,CENTRAL,FUR-FU-10004245,FURNITURE,FURNISHINGS,"CAREER CUBICLE CLOCK, 8 1/4"", BLACK",23.1192,182.52,5.212323653381061,0.0233579556797764,23.1192
